userId,userName,sessionId,action,timestamp
1086,Valentin McClure,11086,VIEW_CART,2024-05-11T09:28:18.317Z
1086,Valentin McClure,11086,ADD_PRODUCT_TO_CART,2024-05-11T09:28:26.402Z
1086,Valentin McClure,11086,VIEW_PRODUCT_DETAILS,2024-05-11T09:30:15.648Z
1086,Valentin McClure,11086,CHECKOUT,2024-05-11T09:23:37.819Z
1086,Valentin McClure,11086,ADD_PRODUCT_TO_CART,2024-05-11T09:16:18.985Z
1086,Valentin McClure,11086,VIEW_CART,2024-05-11T09:21:15.174Z
1086,Valentin McClure,11086,UPDATE_CART,2024-05-11T09:28:52.817Z
1086,Valentin McClure,11086,CHECKOUT,2024-05-11T09:22:28.368Z
1086,Valentin McClure,11086,VIEW_PRODUCT_LIST,2024-05-11T09:28:03.191Z
1086,Valentin McClure,11086,LOGOUT,2024-05-11T09:31:14.862Z
1087,Fritz Goyette,11087,LOGIN,2024-05-11T09:16:14.862Z
1087,Fritz Goyette,11087,CHECKOUT,2024-05-11T09:25:02.867Z
1087,Fritz Goyette,11087,VIEW_PRODUCT_DETAILS,2024-05-11T09:20:39.996Z
1087,Fritz Goyette,11087,VIEW_PRODUCT_LIST,2024-05-11T09:24:37.780Z
1087,Fritz Goyette,11087,VIEW_PRODUCT_LIST,2024-05-11T09:17:30.905Z
1087,Fritz Goyette,11087,VIEW_PRODUCT_LIST,2024-05-11T09:18:27.997Z
1087,Fritz Goyette,11087,VIEW_PRODUCT_LIST,2024-05-11T09:19:03.460Z
1087,Fritz Goyette,11087,UPDATE_CART,2024-05-11T09:27:49.903Z
1087,Fritz Goyette,11087,VIEW_PRODUCT_LIST,2024-05-11T09:27:18.356Z
1087,Fritz Goyette,11087,VIEW_CART,2024-05-11T09:19:48.568Z
1087,Fritz Goyette,11087,LOGOUT,2024-05-11T09:31:14.862Z
1088,Chyna Sipes,11088,LOGIN,2024-05-11T09:16:14.862Z
1088,Chyna Sipes,11088,VIEW_PRODUCT_LIST,2024-05-11T09:28:43.697Z
1088,Chyna Sipes,11088,VIEW_PRODUCT_LIST,2024-05-11T09:19:02.295Z
1088,Chyna Sipes,11088,VIEW_PRODUCT_LIST,2024-05-11T09:28:49.751Z
1088,Chyna Sipes,11088,UPDATE_CART,2024-05-11T09:23:52.654Z
1088,Chyna Sipes,11088,VIEW_PRODUCT_LIST,2024-05-11T09:29:11.353Z
1088,Chyna Sipes,11088,VIEW_CART,2024-05-11T09:28:00.104Z
1088,Chyna Sipes,11088,VIEW_PRODUCT_DETAILS,2024-05-11T09:17:56.385Z
1088,Chyna Sipes,11088,VIEW_PRODUCT_DETAILS,2024-05-11T09:22:35.952Z
1088,Chyna Sipes,11088,VIEW_PRODUCT_LIST,2024-05-11T09:20:02.216Z
1088,Chyna Sipes,11088,VIEW_PRODUCT_LIST,2024-05-11T09:17:28.128Z
1088,Chyna Sipes,11088,VIEW_PRODUCT_LIST,2024-05-11T09:22:27.795Z
1088,Chyna Sipes,11088,VIEW_PRODUCT_LIST,2024-05-11T09:25:27.748Z
1088,Chyna Sipes,11088,VIEW_CART,2024-05-11T09:20:54.721Z
1088,Chyna Sipes,11088,VIEW_PRODUCT_DETAILS,2024-05-11T09:20:39.103Z
1088,Chyna Sipes,11088,VIEW_PRODUCT_DETAILS,2024-05-11T09:25:35.199Z
1088,Chyna Sipes,11088,VIEW_PRODUCT_LIST,2024-05-11T09:20:09.748Z
1088,Chyna Sipes,11088,ADD_PRODUCT_TO_CART,2024-05-11T09:24:19.642Z
1088,Chyna Sipes,11088,VIEW_CART,2024-05-11T09:24:48.209Z
1088,Chyna Sipes,11088,CHECKOUT,2024-05-11T09:28:04.439Z
1088,Chyna Sipes,11088,VIEW_PRODUCT_DETAILS,2024-05-11T09:24:47.754Z
1088,Chyna Sipes,11088,LOGOUT,2024-05-11T09:31:14.862Z
1089,Wilfred Heaney-Dickens,11089,LOGIN,2024-05-11T09:16:14.862Z
1089,Wilfred Heaney-Dickens,11089,VIEW_PRODUCT_DETAILS,2024-05-11T09:21:33.525Z
1089,Wilfred Heaney-Dickens,11089,VIEW_CART,2024-05-11T09:23:13.805Z
1089,Wilfred Heaney-Dickens,11089,VIEW_PRODUCT_LIST,2024-05-11T09:24:47.890Z
1089,Wilfred Heaney-Dickens,11089,VIEW_PRODUCT_DETAILS,2024-05-11T09:23:40.176Z
1089,Wilfred Heaney-Dickens,11089,LOGOUT,2024-05-11T09:31:14.862Z
1090,Sim Satterfield,11090,LOGIN,2024-05-11T09:16:14.862Z
1090,Sim Satterfield,11090,ADD_PRODUCT_TO_CART,2024-05-11T09:20:35.498Z
1090,Sim Satterfield,11090,VIEW_PRODUCT_LIST,2024-05-11T09:27:54.795Z
1090,Sim Satterfield,11090,VIEW_PRODUCT_DETAILS,2024-05-11T09:30:22.666Z
1090,Sim Satterfield,11090,VIEW_PRODUCT_LIST,2024-05-11T09:28:54.222Z
1090,Sim Satterfield,11090,CHECKOUT,2024-05-11T09:23:59.342Z
1090,Sim Satterfield,11090,VIEW_PRODUCT_DETAILS,2024-05-11T09:23:49.832Z
1090,Sim Satterfield,11090,VIEW_PRODUCT_LIST,2024-05-11T09:20:21.840Z
1090,Sim Satterfield,11090,VIEW_CART,2024-05-11T09:20:37.736Z
1090,Sim Satterfield,11090,VIEW_PRODUCT_LIST,2024-05-11T09:23:46.480Z
1090,Sim Satterfield,11090,UPDATE_CART,2024-05-11T09:29:04.672Z
1090,Sim Satterfield,11090,VIEW_PRODUCT_DETAILS,2024-05-11T09:26:46.834Z
1090,Sim Satterfield,11090,CHECKOUT,2024-05-11T09:23:03.940Z
1090,Sim Satterfield,11090,VIEW_PRODUCT_DETAILS,2024-05-11T09:28:50.530Z
1090,Sim Satterfield,11090,VIEW_PRODUCT_LIST,2024-05-11T09:30:27.111Z
1090,Sim Satterfield,11090,CHECKOUT,2024-05-11T09:28:27.131Z
1090,Sim Satterfield,11090,ADD_PRODUCT_TO_CART,2024-05-11T09:26:02.477Z
1090,Sim Satterfield,11090,VIEW_CART,2024-05-11T09:20:10.835Z
1090,Sim Satterfield,11090,VIEW_PRODUCT_DETAILS,2024-05-11T09:26:25.095Z
1090,Sim Satterfield,11090,LOGOUT,2024-05-11T09:31:14.862Z
1091,Ursula Hintz,11091,LOGIN,2024-05-11T09:16:14.862Z
1091,Ursula Hintz,11091,VIEW_CART,2024-05-11T09:21:40.305Z
1091,Ursula Hintz,11091,REMOVE_PRODUCT_FROM_CART,2024-05-11T09:28:38.960Z
1091,Ursula Hintz,11091,VIEW_PRODUCT_DETAILS,2024-05-11T09:23:24.963Z
1091,Ursula Hintz,11091,CHECKOUT,2024-05-11T09:26:02.773Z
1091,Ursula Hintz,11091,VIEW_PRODUCT_LIST,2024-05-11T09:21:04.446Z
1091,Ursula Hintz,11091,ADD_PRODUCT_TO_CART,2024-05-11T09:26:01.839Z
1091,Ursula Hintz,11091,ADD_PRODUCT_TO_CART,2024-05-11T09:22:58.849Z
1091,Ursula Hintz,11091,VIEW_PRODUCT_LIST,2024-05-11T09:16:34.154Z
1091,Ursula Hintz,11091,VIEW_PRODUCT_DETAILS,2024-05-11T09:20:34.183Z
1091,Ursula Hintz,11091,VIEW_PRODUCT_DETAILS,2024-05-11T09:20:49.787Z
1091,Ursula Hintz,11091,CHECKOUT,2024-05-11T09:23:21.351Z
1091,Ursula Hintz,11091,ADD_PRODUCT_TO_CART,2024-05-11T09:31:12.585Z
1091,Ursula Hintz,11091,CHECKOUT,2024-05-11T09:27:51.034Z
1091,Ursula Hintz,11091,VIEW_PRODUCT_LIST,2024-05-11T09:17:27.649Z
1091,Ursula Hintz,11091,VIEW_PRODUCT_DETAILS,2024-05-11T09:16:19.042Z
1091,Ursula Hintz,11091,VIEW_PRODUCT_LIST,2024-05-11T09:17:14.952Z
1091,Ursula Hintz,11091,VIEW_PRODUCT_LIST,2024-05-11T09:28:12.455Z
1091,Ursula Hintz,11091,VIEW_PRODUCT_LIST,2024-05-11T09:28:54.634Z
1091,Ursula Hintz,11091,ADD_PRODUCT_TO_CART,2024-05-11T09:25:02.214Z
1091,Ursula Hintz,11091,VIEW_PRODUCT_LIST,2024-05-11T09:24:28.149Z
1091,Ursula Hintz,11091,LOGOUT,2024-05-11T09:31:14.862Z
1092,Gennaro Gulgowski,11092,LOGIN,2024-05-11T09:16:14.862Z
1092,Gennaro Gulgowski,11092,ADD_PRODUCT_TO_CART,2024-05-11T09:23:17.872Z
1092,Gennaro Gulgowski,11092,VIEW_PRODUCT_LIST,2024-05-11T09:23:05.285Z
1092,Gennaro Gulgowski,11092,VIEW_PRODUCT_LIST,2024-05-11T09:24:02.799Z
1092,Gennaro Gulgowski,11092,ADD_PRODUCT_TO_CART,2024-05-11T09:29:35.058Z
1092,Gennaro Gulgowski,11092,VIEW_PRODUCT_DETAILS,2024-05-11T09:16:21.139Z
1092,Gennaro Gulgowski,11092,VIEW_PRODUCT_DETAILS,2024-05-11T09:16:37.593Z
1092,Gennaro Gulgowski,11092,VIEW_PRODUCT_LIST,2024-05-11T09:18:40.763Z
1092,Gennaro Gulgowski,11092,ADD_PRODUCT_TO_CART,2024-05-11T09:30:25.930Z
1092,Gennaro Gulgowski,11092,VIEW_PRODUCT_DETAILS,2024-05-11T09:25:37.993Z
1092,Gennaro Gulgowski,11092,VIEW_CART,2024-05-11T09:17:58.797Z
1092,Gennaro Gulgowski,11092,VIEW_CART,2024-05-11T09:19:15.920Z
1092,Gennaro Gulgowski,11092,ADD_PRODUCT_TO_CART,2024-05-11T09:20:34.010Z
1092,Gennaro Gulgowski,11092,VIEW_PRODUCT_LIST,2024-05-11T09:27:24.120Z
1092,Gennaro Gulgowski,11092,VIEW_PRODUCT_LIST,2024-05-11T09:25:56.752Z
1092,Gennaro Gulgowski,11092,ADD_PRODUCT_TO_CART,2024-05-11T09:22:44.566Z
1092,Gennaro Gulgowski,11092,CHECKOUT,2024-05-11T09:30:15.678Z
1092,Gennaro Gulgowski,11092,LOGOUT,2024-05-11T09:31:14.862Z
1093,Norbert Armstrong,11093,LOGIN,2024-05-11T09:16:14.862Z
1093,Norbert Armstrong,11093,VIEW_PRODUCT_DETAILS,2024-05-11T09:20:44.022Z
1093,Norbert Armstrong,11093,VIEW_PRODUCT_DETAILS,2024-05-11T09:26:35.106Z
1093,Norbert Armstrong,11093,VIEW_PRODUCT_LIST,2024-05-11T09:25:39.585Z
1093,Norbert Armstrong,11093,VIEW_CART,2024-05-11T09:27:25.684Z
1093,Norbert Armstrong,11093,ADD_PRODUCT_TO_CART,2024-05-11T09:26:42.634Z
1093,Norbert Armstrong,11093,REMOVE_PRODUCT_FROM_CART,2024-05-11T09:23:44.957Z
1093,Norbert Armstrong,11093,VIEW_PRODUCT_LIST,2024-05-11T09:25:18.194Z
1093,Norbert Armstrong,11093,VIEW_PRODUCT_DETAILS,2024-05-11T09:17:16.751Z
1093,Norbert Armstrong,11093,VIEW_PRODUCT_LIST,2024-05-11T09:17:21.669Z
1093,Norbert Armstrong,11093,VIEW_CART,2024-05-11T09:30:04.590Z
1093,Norbert Armstrong,11093,VIEW_PRODUCT_DETAILS,2024-05-11T09:30:56.826Z
1093,Norbert Armstrong,11093,UPDATE_CART,2024-05-11T09:26:18.699Z
1093,Norbert Armstrong,11093,VIEW_PRODUCT_DETAILS,2024-05-11T09:24:35.307Z
1093,Norbert Armstrong,11093,LOGOUT,2024-05-11T09:31:14.862Z
1094,Chauncey Shanahan,11094,LOGIN,2024-05-11T09:16:14.862Z
1094,Chauncey Shanahan,11094,VIEW_PRODUCT_LIST,2024-05-11T09:26:34.522Z
1094,Chauncey Shanahan,11094,VIEW_CART,2024-05-11T09:28:24.621Z
1094,Chauncey Shanahan,11094,ADD_PRODUCT_TO_CART,2024-05-11T09:26:56.421Z
1094,Chauncey Shanahan,11094,VIEW_PRODUCT_LIST,2024-05-11T09:22:27.992Z
1094,Chauncey Shanahan,11094,VIEW_PRODUCT_LIST,2024-05-11T09:19:36.225Z
1094,Chauncey Shanahan,11094,LOGOUT,2024-05-11T09:31:14.862Z
1095,Virginia Reilly,11095,LOGIN,2024-05-11T09:16:14.862Z
1095,Virginia Reilly,11095,VIEW_PRODUCT_LIST,2024-05-11T09:16:19.125Z
1095,Virginia Reilly,11095,CHECKOUT,2024-05-11T09:21:30.330Z
1095,Virginia Reilly,11095,VIEW_PRODUCT_DETAILS,2024-05-11T09:28:50.169Z
1095,Virginia Reilly,11095,VIEW_PRODUCT_DETAILS,2024-05-11T09:22:42.883Z
1095,Virginia Reilly,11095,VIEW_PRODUCT_LIST,2024-05-11T09:24:40.365Z
1095,Virginia Reilly,11095,ADD_PRODUCT_TO_CART,2024-05-11T09:27:06.496Z
1095,Virginia Reilly,11095,VIEW_PRODUCT_DETAILS,2024-05-11T09:25:39.487Z
1095,Virginia Reilly,11095,VIEW_PRODUCT_LIST,2024-05-11T09:30:54.364Z
1095,Virginia Reilly,11095,VIEW_PRODUCT_LIST,2024-05-11T09:16:17.103Z
1095,Virginia Reilly,11095,VIEW_PRODUCT_DETAILS,2024-05-11T09:24:51.402Z
1095,Virginia Reilly,11095,VIEW_PRODUCT_DETAILS,2024-05-11T09:18:45.990Z
1095,Virginia Reilly,11095,ADD_PRODUCT_TO_CART,2024-05-11T09:16:27.553Z
1095,Virginia Reilly,11095,VIEW_PRODUCT_DETAILS,2024-05-11T09:29:51.356Z
1095,Virginia Reilly,11095,VIEW_PRODUCT_DETAILS,2024-05-11T09:29:04.320Z
1095,Virginia Reilly,11095,VIEW_PRODUCT_DETAILS,2024-05-11T09:27:28.373Z
1095,Virginia Reilly,11095,ADD_PRODUCT_TO_CART,2024-05-11T09:19:27.891Z
1095,Virginia Reilly,11095,LOGOUT,2024-05-11T09:31:14.862Z
1096,Monserrate Zulauf,11096,LOGIN,2024-05-11T09:16:14.862Z
1096,Monserrate Zulauf,11096,VIEW_PRODUCT_LIST,2024-05-11T09:30:23.696Z
1096,Monserrate Zulauf,11096,VIEW_PRODUCT_LIST,2024-05-11T09:21:26.388Z
1096,Monserrate Zulauf,11096,VIEW_PRODUCT_LIST,2024-05-11T09:24:05.538Z
1096,Monserrate Zulauf,11096,VIEW_PRODUCT_LIST,2024-05-11T09:26:38.218Z
1096,Monserrate Zulauf,11096,VIEW_PRODUCT_LIST,2024-05-11T09:30:53.611Z
1096,Monserrate Zulauf,11096,VIEW_PRODUCT_LIST,2024-05-11T09:21:36.228Z
1096,Monserrate Zulauf,11096,VIEW_PRODUCT_LIST,2024-05-11T09:26:44.241Z
1096,Monserrate Zulauf,11096,VIEW_PRODUCT_LIST,2024-05-11T09:17:56.057Z
1096,Monserrate Zulauf,11096,ADD_PRODUCT_TO_CART,2024-05-11T09:28:04.650Z
1096,Monserrate Zulauf,11096,VIEW_PRODUCT_DETAILS,2024-05-11T09:21:44.666Z
1096,Monserrate Zulauf,11096,VIEW_PRODUCT_DETAILS,2024-05-11T09:29:51.399Z
1096,Monserrate Zulauf,11096,REMOVE_PRODUCT_FROM_CART,2024-05-11T09:26:31.269Z
1096,Monserrate Zulauf,11096,VIEW_PRODUCT_LIST,2024-05-11T09:25:51.189Z
1096,Monserrate Zulauf,11096,VIEW_PRODUCT_LIST,2024-05-11T09:30:13.791Z
1096,Monserrate Zulauf,11096,ADD_PRODUCT_TO_CART,2024-05-11T09:19:53.691Z
1096,Monserrate Zulauf,11096,VIEW_PRODUCT_LIST,2024-05-11T09:29:39.005Z
1096,Monserrate Zulauf,11096,VIEW_PRODUCT_LIST,2024-05-11T09:16:16.588Z
1096,Monserrate Zulauf,11096,CHECKOUT,2024-05-11T09:20:49.795Z
1096,Monserrate Zulauf,11096,LOGOUT,2024-05-11T09:31:14.862Z
1097,Emily Gerlach,11097,LOGIN,2024-05-11T09:16:14.862Z
1097,Emily Gerlach,11097,VIEW_PRODUCT_DETAILS,2024-05-11T09:19:16.332Z
1097,Emily Gerlach,11097,VIEW_PRODUCT_LIST,2024-05-11T09:19:26.011Z
1097,Emily Gerlach,11097,CHECKOUT,2024-05-11T09:17:32.110Z
1097,Emily Gerlach,11097,VIEW_PRODUCT_DETAILS,2024-05-11T09:28:08.096Z
1097,Emily Gerlach,11097,VIEW_PRODUCT_LIST,2024-05-11T09:26:36.205Z
1097,Emily Gerlach,11097,VIEW_PRODUCT_LIST,2024-05-11T09:22:37.029Z
1097,Emily Gerlach,11097,REMOVE_PRODUCT_FROM_CART,2024-05-11T09:22:19.393Z
1097,Emily Gerlach,11097,CHECKOUT,2024-05-11T09:17:40.215Z
1097,Emily Gerlach,11097,ADD_PRODUCT_TO_CART,2024-05-11T09:29:25.619Z
1097,Emily Gerlach,11097,UPDATE_CART,2024-05-11T09:26:41.726Z
1097,Emily Gerlach,11097,UPDATE_CART,2024-05-11T09:30:34.232Z
1097,Emily Gerlach,11097,VIEW_PRODUCT_DETAILS,2024-05-11T09:26:46.293Z
1097,Emily Gerlach,11097,VIEW_PRODUCT_DETAILS,2024-05-11T09:23:43.874Z
1097,Emily Gerlach,11097,LOGOUT,2024-05-11T09:31:14.862Z
1098,Sonya Daugherty,11098,LOGIN,2024-05-11T09:16:14.862Z
1098,Sonya Daugherty,11098,VIEW_PRODUCT_LIST,2024-05-11T09:22:33.432Z
1098,Sonya Daugherty,11098,ADD_PRODUCT_TO_CART,2024-05-11T09:27:57.162Z
1098,Sonya Daugherty,11098,VIEW_PRODUCT_LIST,2024-05-11T09:19:41.007Z
1098,Sonya Daugherty,11098,VIEW_PRODUCT_LIST,2024-05-11T09:22:37.950Z
1098,Sonya Daugherty,11098,ADD_PRODUCT_TO_CART,2024-05-11T09:28:47.843Z
1098,Sonya Daugherty,11098,VIEW_PRODUCT_LIST,2024-05-11T09:21:05.229Z
1098,Sonya Daugherty,11098,VIEW_PRODUCT_LIST,2024-05-11T09:20:11.015Z
1098,Sonya Daugherty,11098,VIEW_PRODUCT_DETAILS,2024-05-11T09:29:05.969Z
1098,Sonya Daugherty,11098,ADD_PRODUCT_TO_CART,2024-05-11T09:17:47.041Z
1098,Sonya Daugherty,11098,UPDATE_CART,2024-05-11T09:16:56.730Z
1098,Sonya Daugherty,11098,VIEW_PRODUCT_DETAILS,2024-05-11T09:20:21.523Z
1098,Sonya Daugherty,11098,VIEW_PRODUCT_DETAILS,2024-05-11T09:17:25.601Z
1098,Sonya Daugherty,11098,VIEW_PRODUCT_DETAILS,2024-05-11T09:19:42.323Z
1098,Sonya Daugherty,11098,VIEW_PRODUCT_LIST,2024-05-11T09:21:13.863Z
1098,Sonya Daugherty,11098,LOGOUT,2024-05-11T09:31:14.862Z
1099,Kaylah Cormier,11099,LOGIN,2024-05-11T09:16:14.862Z
1099,Kaylah Cormier,11099,VIEW_PRODUCT_LIST,2024-05-11T09:29:48.369Z
1099,Kaylah Cormier,11099,ADD_PRODUCT_TO_CART,2024-05-11T09:21:56.114Z
1099,Kaylah Cormier,11099,REMOVE_PRODUCT_FROM_CART,2024-05-11T09:18:37.853Z
1099,Kaylah Cormier,11099,VIEW_PRODUCT_DETAILS,2024-05-11T09:18:03.291Z
1099,Kaylah Cormier,11099,LOGOUT,2024-05-11T09:31:14.862Z
1100,Clifton Pfeffer,11100,LOGIN,2024-05-11T09:16:14.862Z
1100,Clifton Pfeffer,11100,VIEW_PRODUCT_DETAILS,2024-05-11T09:25:05.999Z
1100,Clifton Pfeffer,11100,VIEW_PRODUCT_DETAILS,2024-05-11T09:25:06.778Z
1100,Clifton Pfeffer,11100,CHECKOUT,2024-05-11T09:18:17.139Z
1100,Clifton Pfeffer,11100,VIEW_PRODUCT_LIST,2024-05-11T09:27:10.256Z
1100,Clifton Pfeffer,11100,VIEW_PRODUCT_LIST,2024-05-11T09:24:27.186Z
1100,Clifton Pfeffer,11100,CHECKOUT,2024-05-11T09:21:40.401Z
1100,Clifton Pfeffer,11100,ADD_PRODUCT_TO_CART,2024-05-11T09:23:09.419Z
1100,Clifton Pfeffer,11100,VIEW_PRODUCT_LIST,2024-05-11T09:17:31.461Z
1100,Clifton Pfeffer,11100,VIEW_PRODUCT_LIST,2024-05-11T09:24:03.122Z
1100,Clifton Pfeffer,11100,VIEW_PRODUCT_LIST,2024-05-11T09:17:21.800Z
1100,Clifton Pfeffer,11100,VIEW_PRODUCT_LIST,2024-05-11T09:28:32.234Z
1100,Clifton Pfeffer,11100,UPDATE_CART,2024-05-11T09:23:32.966Z
1100,Clifton Pfeffer,11100,VIEW_PRODUCT_LIST,2024-05-11T09:17:20.569Z
1100,Clifton Pfeffer,11100,REMOVE_PRODUCT_FROM_CART,2024-05-11T09:18:52.299Z
1100,Clifton Pfeffer,11100,VIEW_PRODUCT_LIST,2024-05-11T09:25:51.665Z
1100,Clifton Pfeffer,11100,VIEW_PRODUCT_DETAILS,2024-05-11T09:29:29.931Z
1100,Clifton Pfeffer,11100,VIEW_PRODUCT_DETAILS,2024-05-11T09:27:08.488Z
1100,Clifton Pfeffer,11100,ADD_PRODUCT_TO_CART,2024-05-11T09:30:52.860Z
1100,Clifton Pfeffer,11100,VIEW_CART,2024-05-11T09:20:22.620Z
1100,Clifton Pfeffer,11100,VIEW_PRODUCT_LIST,2024-05-11T09:30:13.770Z
1100,Clifton Pfeffer,11100,LOGOUT,2024-05-11T09:31:14.862Z
1101,Paxton Franey,11101,LOGIN,2024-05-11T09:16:14.862Z
1101,Paxton Franey,11101,VIEW_PRODUCT_LIST,2024-05-11T09:16:50.529Z
1101,Paxton Franey,11101,REMOVE_PRODUCT_FROM_CART,2024-05-11T09:29:50.040Z
1101,Paxton Franey,11101,VIEW_PRODUCT_LIST,2024-05-11T09:19:18.002Z
1101,Paxton Franey,11101,VIEW_PRODUCT_LIST,2024-05-11T09:28:11.547Z
1101,Paxton Franey,11101,VIEW_PRODUCT_LIST,2024-05-11T09:19:43.874Z
1101,Paxton Franey,11101,VIEW_PRODUCT_LIST,2024-05-11T09:20:36.620Z
1101,Paxton Franey,11101,VIEW_PRODUCT_DETAILS,2024-05-11T09:20:20.061Z
1101,Paxton Franey,11101,ADD_PRODUCT_TO_CART,2024-05-11T09:29:55.917Z
1101,Paxton Franey,11101,VIEW_PRODUCT_LIST,2024-05-11T09:25:36.166Z
1101,Paxton Franey,11101,ADD_PRODUCT_TO_CART,2024-05-11T09:27:24.988Z
1101,Paxton Franey,11101,CHECKOUT,2024-05-11T09:20:22.694Z
1101,Paxton Franey,11101,VIEW_PRODUCT_LIST,2024-05-11T09:23:29.772Z
1101,Paxton Franey,11101,ADD_PRODUCT_TO_CART,2024-05-11T09:29:42.704Z
1101,Paxton Franey,11101,VIEW_PRODUCT_LIST,2024-05-11T09:19:29.065Z
1101,Paxton Franey,11101,VIEW_PRODUCT_DETAILS,2024-05-11T09:28:24.510Z
1101,Paxton Franey,11101,VIEW_PRODUCT_DETAILS,2024-05-11T09:25:00.918Z
1101,Paxton Franey,11101,LOGOUT,2024-05-11T09:31:14.862Z
1102,Stella Shanahan,11102,LOGIN,2024-05-11T09:16:14.862Z
1102,Stella Shanahan,11102,CHECKOUT,2024-05-11T09:20:31.750Z
1102,Stella Shanahan,11102,VIEW_PRODUCT_LIST,2024-05-11T09:24:16.205Z
1102,Stella Shanahan,11102,UPDATE_CART,2024-05-11T09:19:27.478Z
1102,Stella Shanahan,11102,VIEW_PRODUCT_LIST,2024-05-11T09:26:52.009Z
1102,Stella Shanahan,11102,VIEW_PRODUCT_LIST,2024-05-11T09:27:35.121Z
1102,Stella Shanahan,11102,VIEW_PRODUCT_DETAILS,2024-05-11T09:26:38.665Z
1102,Stella Shanahan,11102,VIEW_PRODUCT_LIST,2024-05-11T09:30:27.841Z
1102,Stella Shanahan,11102,CHECKOUT,2024-05-11T09:16:24.866Z
1102,Stella Shanahan,11102,VIEW_PRODUCT_LIST,2024-05-11T09:26:37.379Z
1102,Stella Shanahan,11102,VIEW_PRODUCT_LIST,2024-05-11T09:25:10.486Z
1102,Stella Shanahan,11102,CHECKOUT,2024-05-11T09:24:35.589Z
1102,Stella Shanahan,11102,REMOVE_PRODUCT_FROM_CART,2024-05-11T09:20:16.041Z
1102,Stella Shanahan,11102,LOGOUT,2024-05-11T09:31:14.862Z
1103,Robb Ward,11103,LOGIN,2024-05-11T09:16:14.862Z
1103,Robb Ward,11103,VIEW_PRODUCT_DETAILS,2024-05-11T09:26:13.928Z
1103,Robb Ward,11103,VIEW_PRODUCT_DETAILS,2024-05-11T09:21:57.683Z
1103,Robb Ward,11103,REMOVE_PRODUCT_FROM_CART,2024-05-11T09:21:16.832Z
1103,Robb Ward,11103,VIEW_PRODUCT_DETAILS,2024-05-11T09:25:59.983Z
1103,Robb Ward,11103,VIEW_PRODUCT_DETAILS,2024-05-11T09:20:10.124Z
1103,Robb Ward,11103,VIEW_CART,2024-05-11T09:30:06.955Z
1103,Robb Ward,11103,VIEW_CART,2024-05-11T09:25:30.585Z
1103,Robb Ward,11103,VIEW_PRODUCT_DETAILS,2024-05-11T09:20:47.830Z
1103,Robb Ward,11103,VIEW_PRODUCT_LIST,2024-05-11T09:23:46.557Z
1103,Robb Ward,11103,VIEW_PRODUCT_DETAILS,2024-05-11T09:17:31.892Z
1103,Robb Ward,11103,VIEW_CART,2024-05-11T09:29:33.368Z
1103,Robb Ward,11103,VIEW_PRODUCT_LIST,2024-05-11T09:25:06.605Z
1103,Robb Ward,11103,VIEW_PRODUCT_DETAILS,2024-05-11T09:26:13.874Z
1103,Robb Ward,11103,VIEW_PRODUCT_DETAILS,2024-05-11T09:18:08.975Z
1103,Robb Ward,11103,CHECKOUT,2024-05-11T09:23:01.516Z
1103,Robb Ward,11103,ADD_PRODUCT_TO_CART,2024-05-11T09:30:44.002Z
1103,Robb Ward,11103,CHECKOUT,2024-05-11T09:20:13.589Z
1103,Robb Ward,11103,VIEW_PRODUCT_DETAILS,2024-05-11T09:27:43.749Z
1103,Robb Ward,11103,LOGOUT,2024-05-11T09:31:14.862Z
1104,Jesus Rohan,11104,LOGIN,2024-05-11T09:16:14.862Z
1104,Jesus Rohan,11104,VIEW_PRODUCT_DETAILS,2024-05-11T09:22:46.526Z
1104,Jesus Rohan,11104,VIEW_CART,2024-05-11T09:25:05.481Z
1104,Jesus Rohan,11104,LOGOUT,2024-05-11T09:31:14.862Z
1105,Daphnee Wunsch,11105,LOGIN,2024-05-11T09:16:14.862Z
1105,Daphnee Wunsch,11105,CHECKOUT,2024-05-11T09:24:04.029Z
1105,Daphnee Wunsch,11105,VIEW_PRODUCT_DETAILS,2024-05-11T09:17:41.435Z
1105,Daphnee Wunsch,11105,VIEW_PRODUCT_DETAILS,2024-05-11T09:29:32.179Z
1105,Daphnee Wunsch,11105,VIEW_PRODUCT_LIST,2024-05-11T09:28:23.586Z
1105,Daphnee Wunsch,11105,CHECKOUT,2024-05-11T09:19:54.377Z
1105,Daphnee Wunsch,11105,VIEW_PRODUCT_DETAILS,2024-05-11T09:16:45.155Z
1105,Daphnee Wunsch,11105,ADD_PRODUCT_TO_CART,2024-05-11T09:27:36.542Z
1105,Daphnee Wunsch,11105,VIEW_PRODUCT_LIST,2024-05-11T09:31:02.201Z
1105,Daphnee Wunsch,11105,VIEW_PRODUCT_DETAILS,2024-05-11T09:26:52.693Z
1105,Daphnee Wunsch,11105,VIEW_PRODUCT_DETAILS,2024-05-11T09:28:42.629Z
1105,Daphnee Wunsch,11105,VIEW_PRODUCT_DETAILS,2024-05-11T09:23:31.123Z
1105,Daphnee Wunsch,11105,LOGOUT,2024-05-11T09:31:14.862Z
1106,Destiny Kautzer,11106,LOGIN,2024-05-11T09:16:14.862Z
1106,Destiny Kautzer,11106,CHECKOUT,2024-05-11T09:30:16.588Z
1106,Destiny Kautzer,11106,VIEW_PRODUCT_DETAILS,2024-05-11T09:25:10.574Z
